child_id,parent_id,link_type,degree,betweenness,closeness
izhvptq,izhvfqf,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izhw2lf,iwqkq3v,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhw56k,iz8b1ou,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhwyy6,izfzx76,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhx6gc,izhk4t0,reply to a comment,2.25017438851511e-05,0.0,4.154168101874049e-05
izhxnci,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhy148,izfm3m1,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhy4cr,izhvptq,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izhyc6y,izewvge,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhyerp,izfs2oy,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhyntm,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhyo0y,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izhyxqm,zgafcs,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
izhyywe,izejo45,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izhzu6y,izgf9zb,reply to a comment,6.75052316554533e-05,1.822823537050944e-08,4.154168101874049e-05
izhzuw9,izhzu6y,reply to a comment,2.25017438851511e-05,0.0,4.1788952929566324e-05
izhzxx9,izgbv8s,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izi0edw,iy3z4pd,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izi0jua,iyq5mjt,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izi1fkn,zgpam8,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi1x5v,izhzu6y,reply to a comment,4.50034877703022e-05,6.582418328239521e-09,4.1788952929566324e-05
izi20rq,zgpf3r,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi217x,izh72t2,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izi289r,zgpgtk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi2l2m,yxsh1y,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izi2wke,izi2l2m,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izi3ueu,izhdwqn,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
izi4dvj,izi3ueu,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
izi4r9d,izi4dvj,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izi4tfz,izho4ou,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izi52d0,zgafcs,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi5cgw,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi5udi,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi6anf,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izi6pp3,izggd7i,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izi71gi,izi1x5v,reply to a comment,2.25017438851511e-05,0.0,4.2003255252282057e-05
izi7eg7,zgpam8,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izi93x3,zfujgb,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izia2xq,zfdlvd,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iziae6r,zg03ns,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iziahkx,izhr388,reply to a comment,4.50034877703022e-05,1.063313729946384e-08,3.375261582772665e-05
izialpi,iziahkx,reply to a comment,6.75052316554533e-05,1.2152156913672962e-08,3.600279021624176e-05
iziaqhi,izgcx7p,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
iziass2,izialpi,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,3.750290647525183e-05
iziavxl,izialpi,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
iziaw3r,iziass2,reply to a comment,4.50034877703022e-05,9.11411768525472e-09,3.857441808883045e-05
iziayb9,iziaw3r,reply to a comment,4.50034877703022e-05,7.088758199642561e-09,3.937805179901443e-05
izibakb,yxuing,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izibb35,izibakb,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izibcif,izfz7rp,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izibh8m,iziayb9,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izibqmx,yxsh1y,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izidihc,zgsbgu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izidm72,izibh8m,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izieb6j,zg81tu,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izif5ew,zfuo8f,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izifp74,izhv4d7,reply to a comment,4.50034877703022e-05,3.5443790998212804e-09,3.937805179901443e-05
izig75r,izgr4k5,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izigviv,izifp74,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
izij6kl,izdnd8a,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
iziksp5,iwvnack,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izimucr,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izingf3,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izio234,iywa231,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izip22z,yxmb3o,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izip2sg,iwpmwcs,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izipbcj,ixxpmyl,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
iziq1ah,iwxj18f,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
iziq1zp,iz2dvj9,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
iziq5hn,iwpfsmd,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iziq6ks,izh8cxo,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
iziqgod,iwt4tk6,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
iziqqzu,ix5deu9,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
iziqw9v,zgvtuk,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izir9yw,zgvwxu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izird59,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iziteka,zgwdn3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izivjht,zgafcs,reply to a submission,6.75052316554533e-05,2.02535948561216e-09,3.0002325180201466e-05
iziw30t,ixon1qt,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
iziwg2s,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
iziwntt,iya2yr1,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izix1zw,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izix29h,iws3t5a,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izix2e9,iww9uo5,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izixj4h,zgvwxu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izixodq,iziq1zp,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,3.600279021624176e-05
iziy1v3,iz0epz3,reply to a comment,4.50034877703022e-05,1.7721895499106403e-08,3.937805179901443e-05
iziy2cy,izixodq,reply to a comment,4.50034877703022e-05,2.5316993570152e-09,3.750290647525183e-05
iziy4gq,iyzenyq,reply to a comment,4.50034877703022e-05,7.088758199642561e-09,3.937805179901443e-05
iziynui,zgx0fj,reply to a submission,6.75052316554533e-05,5.0633987140304e-09,3.0002325180201466e-05
iziysme,zgx0fj,reply to a submission,4.50034877703022e-05,2.8355032798570243e-08,3.0002325180201466e-05
iziyv3c,iziy1v3,reply to a comment,4.50034877703022e-05,1.620287588489728e-08,4.000310024026862e-05
iziz1ex,zgwdn3,reply to a submission,6.75052316554533e-05,7.088758199642561e-09,3.0002325180201466e-05
izizgww,iziy2cy,reply to a comment,2.25017438851511e-05,0.0,3.857441808883045e-05
izizywt,izhirn8,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izj04h5,iziysme,reply to a comment,6.75052316554533e-05,4.1013529583646244e-08,3.375261582772665e-05
izj0xyb,iwzncqn,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
izj16m0,zgwdn3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj18nk,izhjnoa,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,4.091226160936564e-05
izj1e8p,izivjht,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izj23g0,iziz1ex,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izj2ojy,iziqgod,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izj2qv5,izfmbi6,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izj35hc,iziynui,reply to a comment,4.50034877703022e-05,4.55705884262736e-09,3.375261582772665e-05
izj4sv1,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj58dq,zgx0fj,reply to a submission,4.50034877703022e-05,5.0633987140304e-09,3.0002325180201466e-05
izj69gn,zgysr3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj6ic8,zgyuaq,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj6l25,zfz0xx,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj7ba9,zgvwxu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izj7s6q,izg7ptv,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izj91ir,izizywt,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izj99mf,iz862t7,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izj9l7t,zgyuaq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izj9m6y,iz28xo3,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izj9n1e,izj9l7t,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izjavwe,zgafcs,reply to a submission,4.50034877703022e-05,3.0380392284182405e-09,3.0002325180201466e-05
izjay4k,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjb83g,yxuing,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjbcc0,izjavwe,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
izjbmua,zfsl2k,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
izjbnd8,izj04h5,reply to a comment,0.0001575122071960577,5.063398714030401e-08,3.600279021624176e-05
izjbtyu,izj18nk,reply to a comment,2.25017438851511e-05,0.0,4.125319712277701e-05
izjby2c,izjbmua,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izjc114,zgx0fj,reply to a submission,4.50034877703022e-05,2.02535948561216e-09,3.0002325180201466e-05
izjc4dl,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjc4o2,izivjht,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izjcxde,iz4cw1o,reply to a comment,4.50034877703022e-05,3.5443790998212804e-09,3.937805179901443e-05
izjd3ov,izjbnd8,reply to a comment,4.50034877703022e-05,1.7721895499106403e-08,3.750290647525183e-05
izjd58z,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjekok,izjd3ov,reply to a comment,9.00069755406044e-05,1.822823537050944e-08,3.857441808883045e-05
izjem11,izjbnd8,reply to a comment,6.75052316554533e-05,1.01267974280608e-08,3.750290647525183e-05
izjeqr7,izjem11,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izjf215,zgvwxu,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izjfe2g,iytvpkb,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izjfv28,izjbcc0,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
izjfwz0,iytwl1c,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izjfz9x,izjcxde,reply to a comment,2.25017438851511e-05,0.0,4.000310024026862e-05
izjgc18,iziyv3c,reply to a comment,4.50034877703022e-05,1.3671176527882082e-08,4.050313899327198e-05
izjgkqd,iywpol4,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izjgllg,zgwdn3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjglyg,iyvgu3j,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izjgoyv,iyvjsdr,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izjj1ua,zgsbgu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjjd9l,izjeqr7,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izjjtrz,izjbnd8,reply to a comment,4.50034877703022e-05,7.5950980710456e-09,3.750290647525183e-05
izjjxbn,zh13d0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjkafr,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjkmnc,izj04h5,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izjl59z,izjekok,reply to a comment,6.75052316554533e-05,1.063313729946384e-08,3.937805179901443e-05
izjlgre,zfy2qh,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjlztl,izjby2c,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izjob9o,izjbnd8,reply to a comment,4.50034877703022e-05,1.2658496785076002e-08,3.750290647525183e-05
izjobod,izjgkqd,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izjoo3g,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjoscs,izjfv28,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izjp0xf,zfuo8f,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjpwau,izjl59z,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izjqzmg,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjr5ym,zdmqtj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjrdes,zghk0h,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izjrdt2,zgsbgu,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izjrjij,izj35hc,reply to a comment,6.75052316554533e-05,4.05071897122432e-09,3.600279021624176e-05
izjsn3z,izjekok,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izjt2ei,izjgc18,reply to a comment,4.50034877703022e-05,1.01267974280608e-08,4.091226160936564e-05
izjt4k4,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjt72v,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjtc5v,zgx0fj,reply to a submission,9.00069755406044e-05,1.01267974280608e-08,3.0002325180201466e-05
izjttij,zh13d0,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izjup8w,zgsbgu,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjve3u,zgwdn3,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjvi6d,izab3gq,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izjwnmc,zh13d0,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izjx8jb,izhrwbj,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izjxo2d,izjvi6d,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izjxqhf,iziy4gq,reply to a comment,4.50034877703022e-05,4.05071897122432e-09,4.000310024026862e-05
izk0nge,izj58dq,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.375261582772665e-05
izk0r1l,izjxo2d,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izk1kll,zh13d0,reply to a submission,4.50034877703022e-05,5.0633987140304e-09,3.0002325180201466e-05
izk2sbr,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk31hk,zg7tee,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk33e9,izk0r1l,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izk3r0m,izk0nge,reply to a comment,4.50034877703022e-05,6.076078456836481e-09,3.600279021624176e-05
izk3zei,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk429d,izjbmua,reply to a comment,4.50034877703022e-05,1.5190196142091202e-09,3.375261582772665e-05
izk55nf,zh4ikr,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk5w8t,zh13d0,reply to a submission,0.0001125087194257555,4.05071897122432e-09,3.0002325180201466e-05
izk6k0b,izk3r0m,reply to a comment,4.50034877703022e-05,5.0633987140304e-09,3.750290647525183e-05
izk71h8,izjxqhf,reply to a comment,2.25017438851511e-05,0.0,4.050313899327198e-05
izk73iy,izk6k0b,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.857441808883045e-05
izk7439,zgyuaq,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izk7je8,iwswpbs,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izk838m,iziynui,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izk8la2,izjt2ei,reply to a comment,4.50034877703022e-05,5.56973858543344e-09,4.125319712277701e-05
izk8lf1,yzl3ix,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk8pes,zh532c,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk8sn6,izk73iy,reply to a comment,2.25017438851511e-05,0.0,3.937805179901443e-05
izk8w7g,izk5w8t,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izk93cb,zh55be,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izk9k1s,zh55be,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izkb4jv,izk8la2,reply to a comment,2.25017438851511e-05,0.0,4.154168101874049e-05
izkbpeo,izjbnd8,reply to a comment,2.25017438851511e-05,0.0,3.750290647525183e-05
izkdhed,zh55be,reply to a submission,6.75052316554533e-05,4.05071897122432e-09,3.0002325180201466e-05
izkdw1m,iz5rlz8,reply to a comment,4.50034877703022e-05,2.02535948561216e-09,3.600279021624176e-05
izkdxni,zgeh3i,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izkg1q6,zgx0fj,reply to a submission,2.25017438851511e-05,0.0,3.0002325180201466e-05
izkg731,iz2nsnu,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izkggiw,ixlt697,reply to a comment,6.75052316554533e-05,1.01267974280608e-08,3.750290647525183e-05
izkgjw8,zh55be,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izkhcqb,izkdhed,reply to a comment,4.50034877703022e-05,3.0380392284182405e-09,3.375261582772665e-05
izkhko5,izk9k1s,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izkhvu4,zh55be,reply to a submission,4.50034877703022e-05,1.01267974280608e-09,3.0002325180201466e-05
izkhw5w,izkgjw8,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
izkju2h,izgrc0h,reply to a comment,2.25017438851511e-05,0.0,3.600279021624176e-05
izkkh4f,iwn8mc8,reply to a comment,2.25017438851511e-05,0.0,3.375261582772665e-05
